Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139655,-,-,-,37.85,-122.26,-8,48,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2020,2,14,10,30,76,238,278,11.200000000000001,16.6,1020,70.29,253,1.8,0.12
2020,2,14,11,0,113,268,334,11.100000000000001,16.900000000000002,1019,68.43,252,1.8,0.12
2020,2,14,11,30,451,234,511,11.100000000000001,17,1019,68,254,1.8,0.12
2020,2,14,12,0,295,282,468,11,17.1,1019,67.56,256,1.9000000000000001,0.12
2020,2,14,12,30,309,282,477,11,17,1018,67.92,258,1.9000000000000001,0.12
2020,2,14,13,0,391,257,501,11.200000000000001,17,1018,68.49,261,1.9000000000000001,0.12
2020,2,14,13,30,150,281,371,11.100000000000001,16.8,1017,69.29,259,1.8,0.12
2020,2,14,14,0,346,235,432,11.3,16.6,1017,71.09,258,1.8,0.12
2020,2,14,14,30,340,211,388,11.3,16.3,1017,72.46000000000001,258,1.9000000000000001,0.12
2020,2,14,15,0,181,201,285,11.5,16.1,1017,74.21000000000001,258,1.9000000000000001,0.12
2020,2,14,15,30,301,152,270,11.5,16.1,1017,74.21000000000001,258,1.9000000000000001,0.12
2020,2,14,16,0,315,114,213,11.8,15.100000000000001,1017,80.4,256,1.7000000000000002,0.12
2020,2,14,16,30,136,88,120,11.700000000000001,14.200000000000001,1017,85.19,252,1.4000000000000001,0.12
2020,2,14,17,0,27,49,53,11.9,13.3,1017,91.4,247,1.1,0.12
2020,2,14,17,30,0,14,14,11.9,12.8,1017,94.42,242,1.1,0.12
2020,2,14,18,0,0,0,0,12,12.4,1017,97.23,236,1.1,0.12
2020,2,14,18,30,0,0,0,12,12.200000000000001,1017,98.51,234,1.1,0.12
2020,2,14,19,0,0,0,0,12,12.100000000000001,1017,99.37,232,1.1,0.12
2020,2,14,19,30,0,0,0,12,12,1017,100,236,1.1,0.12
2020,2,14,20,0,0,0,0,11.9,11.9,1017,100,239,1.2000000000000002,0.12
2020,2,14,20,30,0,0,0,11.8,11.8,1017,100,243,1.2000000000000002,0.12
2020,2,14,21,0,0,0,0,11.8,11.8,1017,100,246,1.2000000000000002,0.12
2020,2,14,21,30,0,0,0,11.700000000000001,11.700000000000001,1017,100,249,1.2000000000000002,0.12
2020,2,14,22,0,0,0,0,11.700000000000001,11.700000000000001,1016,100,252,1.2000000000000002,0.12
2020,2,14,22,30,0,0,0,11.700000000000001,11.700000000000001,1016,100,254,1.1,0.12
2020,2,14,23,0,0,0,0,11.600000000000001,11.600000000000001,1016,100,256,1.1,0.12
2020,2,14,23,30,0,0,0,11.600000000000001,11.600000000000001,1016,100,254,1.1,0.12
2020,2,15,0,0,0,0,0,11.600000000000001,11.600000000000001,1016,100,253,1,0.12
2020,2,15,0,30,0,0,0,11.5,11.5,1015,100,252,1,0.12
2020,2,15,1,0,0,0,0,11.5,11.5,1015,100,251,0.9,0.12
2020,2,15,1,30,0,0,0,11.4,11.4,1015,100,249,0.9,0.12
2020,2,15,2,0,0,0,0,11.3,11.3,1014,100,247,0.9,0.12
2020,2,15,2,30,0,0,0,11.200000000000001,11.200000000000001,1014,100,246,0.9,0.12
2020,2,15,3,0,0,0,0,11.200000000000001,11.200000000000001,1014,100,245,0.9,0.12
2020,2,15,3,30,0,0,0,11.100000000000001,11.100000000000001,1014,100,242,0.9,0.12
2020,2,15,4,0,0,0,0,11,11,1013,100,239,1,0.12
2020,2,15,4,30,0,0,0,11,11,1013,100,234,1,0.12
2020,2,15,5,0,0,0,0,11,11,1013,100,229,1.1,0.12
2020,2,15,5,30,0,0,0,11,11,1013,100,227,1.2000000000000002,0.12
2020,2,15,6,0,0,0,0,10.9,10.9,1013,100,226,1.3,0.12
2020,2,15,6,30,0,0,0,11.100000000000001,11.100000000000001,1014,100,224,1.4000000000000001,0.12
2020,2,15,7,0,0,0,0,11.200000000000001,11.200000000000001,1014,100,221,1.5,0.12
2020,2,15,7,30,0,12,12,11.4,11.8,1014,97.65,217,1.6,0.12
2020,2,15,8,0,0,34,34,11.5,12.4,1014,94.25,212,1.8,0.12
2020,2,15,8,30,0,63,63,11.5,12.700000000000001,1014,92.42,208,1.9000000000000001,0.12
2020,2,15,9,0,0,120,120,11.5,13,1014,90.66,203,1.9000000000000001,0.12
2020,2,15,9,30,0,141,141,11.5,13.200000000000001,1014,89.49,198,2,0.12
2020,2,15,10,0,56,207,234,11.3,13.5,1014,86.5,193,2.1,0.12
2020,2,15,10,30,0,136,136,11.3,13.8,1014,84.83,191,2.3000000000000003,0.12
2020,2,15,11,0,232,268,405,10.9,14.100000000000001,1014,80.92,189,2.5,0.12
2020,2,15,11,30,59,270,307,10.9,14.4,1014,79.37,192,2.6,0.12
2020,2,15,12,0,83,290,342,10.700000000000001,14.700000000000001,1013,76.95,194,2.8000000000000003,0.12
2020,2,15,12,30,16,229,239,10.700000000000001,15,1013,75.48,202,3,0.12
2020,2,15,13,0,21,236,249,10.700000000000001,15.3,1014,74,211,3.1,0.12
2020,2,15,13,30,51,259,290,10.700000000000001,15.200000000000001,1014,74.48,210,3.3000000000000003,0.12
2020,2,15,14,0,31,227,245,10.8,15,1014,75.92,209,3.4000000000000004,0.12
2020,2,15,14,30,0,143,143,10.8,14.8,1014,76.9,208,3.5,0.12
2020,2,15,15,0,1,151,152,11.100000000000001,14.5,1014,80.27,207,3.5,0.12
2020,2,15,15,30,0,50,50,11.100000000000001,14.5,1014,80.27,207,3.5,0.12
2020,2,15,16,0,0,69,69,11.5,13.9,1013,85.56,202,3.3000000000000003,0.12
2020,2,15,16,30,0,54,54,11.5,13.5,1013,87.81,200,3,0.12
2020,2,15,17,0,29,51,55,11.8,13.100000000000001,1013,91.82000000000001,197,2.7,0.12
2020,2,15,17,30,0,11,11,11.8,12.9,1013,93.02,198,2.8000000000000003,0.12
2020,2,15,18,0,0,0,0,11.9,12.700000000000001,1013,94.88,200,2.8000000000000003,0.12
2020,2,15,18,30,0,0,0,11.9,12.5,1013,96.13,201,2.8000000000000003,0.12
2020,2,15,19,0,0,0,0,12,12.4,1014,97.38,203,2.8000000000000003,0.12
2020,2,15,19,30,0,0,0,12,12.5,1014,96.75,205,2.9000000000000004,0.12
2020,2,15,20,0,0,0,0,12.100000000000001,12.600000000000001,1014,96.47,208,3,0.12
2020,2,15,20,30,0,0,0,12.100000000000001,12.700000000000001,1014,95.84,214,2.9000000000000004,0.12
2020,2,15,21,0,0,0,0,12.100000000000001,12.8,1014,95.71000000000001,220,2.9000000000000004,0.12
2020,2,15,21,30,0,0,0,12.100000000000001,12.8,1014,95.71000000000001,227,2.6,0.12
2020,2,15,22,0,0,0,0,12.200000000000001,12.8,1014,95.87,234,2.4000000000000004,0.12
2020,2,15,22,30,0,0,0,12.200000000000001,12.700000000000001,1015,96.59,240,2.2,0.12
2020,2,15,23,0,0,0,0,12.100000000000001,12.600000000000001,1015,96.48,247,2,0.12
2020,2,15,23,30,0,0,0,12.100000000000001,12.5,1015,97.11,259,2.1,0.12
2020,2,16,0,0,0,0,0,11.8,12.4,1015,96.19,271,2.2,0.12
2020,2,16,0,30,0,0,0,11.8,12.100000000000001,1015,98.10000000000001,282,2.4000000000000004,0.12
2020,2,16,1,0,0,0,0,11.200000000000001,11.8,1016,95.96000000000001,292,2.5,0.12
2020,2,16,1,30,0,0,0,11.200000000000001,11.4,1016,98.52,297,2.5,0.12
2020,2,16,2,0,0,0,0,10.3,11,1016,95.45,301,2.4000000000000004,0.12
2020,2,16,2,30,0,0,0,10.3,10.3,1016,99.99000000000001,303,2.3000000000000003,0.12
2020,2,16,3,0,0,0,0,9.3,9.700000000000001,1016,97.53,305,2.1,0.12
2020,2,16,3,30,0,0,0,9.200000000000001,9.200000000000001,1017,100,308,2,0.12
2020,2,16,4,0,0,0,0,8.4,8.700000000000001,1017,98.15,311,1.9000000000000001,0.12
2020,2,16,4,30,0,0,0,8.4,8.5,1017,99.49000000000001,314,1.9000000000000001,0.12
2020,2,16,5,0,0,0,0,7.800000000000001,8.200000000000001,1018,97.48,317,1.9000000000000001,0.12
2020,2,16,5,30,0,0,0,7.800000000000001,8.200000000000001,1018,97.48,320,1.8,0.12
2020,2,16,6,0,0,0,0,7.4,8.1,1018,95.51,322,1.8,0.12
2020,2,16,6,30,0,0,0,7.4,8.8,1019,91.19,323,1.6,0.12
2020,2,16,7,0,0,0,0,8.200000000000001,9.4,1019,92.02,325,1.5,0.12
2020,2,16,7,30,92,33,42,8.200000000000001,10.3,1020,86.73,325,1.7000000000000002,0.12
2020,2,16,8,0,629,44,162,8.6,11.3,1020,83.5,325,1.9000000000000001,0.12
2020,2,16,8,30,745,54,261,8.6,12,1021,79.81,329,2,0.12
2020,2,16,9,0,828,60,357,6.9,12.8,1021,67.12,333,2.1,0.12
2020,2,16,9,30,879,65,445,6.9,13.700000000000001,1021,63.31,337,2,0.12
2020,2,16,10,0,918,68,524,4.3,14.5,1021,50.38,342,1.9000000000000001,0.12
2020,2,16,10,30,943,71,590,4.3,15.200000000000001,1021,48.17,344,1.7000000000000002,0.12
2020,2,16,11,0,968,72,646,3,15.9,1021,41.99,346,1.6,0.12
2020,2,16,11,30,979,74,684,3,16.3,1020,40.89,346,1.4000000000000001,0.12
2020,2,16,12,0,983,76,704,2.4000000000000004,16.7,1020,38.21,347,1.3,0.12
2020,2,16,12,30,985,76,709,2.4000000000000004,17,1019,37.45,345,1.2000000000000002,0.12
2020,2,16,13,0,973,79,696,1.9000000000000001,17.2,1019,35.64,343,1.1,0.12
2020,2,16,13,30,528,205,527,1.9000000000000001,17.400000000000002,1019,35.2,330,1.1,0.12
2020,2,16,14,0,954,75,624,1.6,17.5,1018,34.34,316,1,0.12
2020,2,16,14,30,933,72,565,1.6,17.3,1018,34.78,304,1.3,0.12
2020,2,16,15,0,901,69,493,2.1,17.1,1018,36.39,291,1.5,0.12
2020,2,16,15,30,577,107,338,2.1,17.1,1018,36.39,291,1.5,0.12
2020,2,16,16,0,603,75,270,4.5,15.5,1018,47.9,290,1.9000000000000001,0.12
2020,2,16,16,30,572,54,190,4.5,13.700000000000001,1018,53.78,292,2.1,0.12
2020,2,16,17,0,560,38,120,5.300000000000001,11.9,1018,64.02,294,2.2,0.12
2020,2,16,17,30,110,20,26,5.300000000000001,11.200000000000001,1019,67.11,297,2.3000000000000003,0.12
2020,2,16,18,0,0,0,0,5.7,10.5,1019,71.96000000000001,301,2.5,0.12
2020,2,16,18,30,0,0,0,5.7,10.100000000000001,1019,73.9,305,2.4000000000000004,0.12
2020,2,16,19,0,0,0,0,6.300000000000001,9.700000000000001,1019,79.14,309,2.3000000000000003,0.12
2020,2,16,19,30,0,0,0,6.300000000000001,9.3,1019,81.29,312,2.2,0.12
2020,2,16,20,0,0,0,0,6.6000000000000005,9,1019,84.79,315,2.1,0.12
2020,2,16,20,30,0,0,0,6.6000000000000005,8.700000000000001,1019,86.52,314,2.2,0.12
2020,2,16,21,0,0,0,0,6.800000000000001,8.5,1019,89.11,314,2.2,0.12
2020,2,16,21,30,0,0,0,6.800000000000001,8.200000000000001,1019,90.94,313,2.3000000000000003,0.12
2020,2,16,22,0,0,0,0,7.1000000000000005,7.9,1019,94.5,312,2.4000000000000004,0.12
2020,2,16,22,30,0,0,0,7.1000000000000005,7.7,1019,95.79,311,2.4000000000000004,0.12
2020,2,16,23,0,0,0,0,7.1000000000000005,7.5,1019,97.37,311,2.4000000000000004,0.12
2020,2,16,23,30,0,0,0,7.1000000000000005,7.300000000000001,1019,98.71000000000001,310,2.4000000000000004,0.12
2020,2,17,0,0,0,0,0,7,7.1000000000000005,1019,98.99000000000001,310,2.3000000000000003,0.12
2020,2,17,0,30,0,0,0,7,7,1019,99.67,312,2.2,0.12
2020,2,17,1,0,0,0,0,6.7,6.9,1019,98.49000000000001,314,2,0.12
2020,2,17,1,30,0,0,0,6.7,7,1018,97.72,315,1.9000000000000001,0.12
2020,2,17,2,0,0,0,0,6.4,7.2,1018,94.34,316,1.8,0.12
2020,2,17,2,30,0,0,0,6.4,7.2,1018,94.34,312,1.8,0.12
2020,2,17,3,0,0,0,0,6.300000000000001,7.2,1017,94.06,309,1.7000000000000002,0.12
2020,2,17,3,30,0,0,0,6.300000000000001,6.800000000000001,1018,96.76,305,1.9000000000000001,0.12
2020,2,17,4,0,0,0,0,6.300000000000001,6.5,1018,98.91,301,2,0.12
2020,2,17,4,30,0,0,0,6.1000000000000005,6.1000000000000005,1018,100,299,2.1,0.12
2020,2,17,5,0,0,0,0,5.7,5.7,1018,100,297,2.2,0.12
2020,2,17,5,30,0,0,0,5.6000000000000005,5.6000000000000005,1018,100,296,2.3000000000000003,0.12
2020,2,17,6,0,0,0,0,5.5,5.5,1018,100,296,2.4000000000000004,0.12
2020,2,17,6,30,0,0,0,6.5,6.5,1019,99.67,297,2.4000000000000004,0.12
2020,2,17,7,0,0,0,0,6.800000000000001,7.6000000000000005,1019,94.39,298,2.4000000000000004,0.12
2020,2,17,7,30,77,35,42,6.800000000000001,9,1019,85.86,299,2.7,0.12
2020,2,17,8,0,121,72,95,6.6000000000000005,10.3,1019,77.95,300,2.9000000000000004,0.12
2020,2,17,8,30,183,110,161,6.6000000000000005,11.5,1019,71.99,300,3.1,0.12
2020,2,17,9,0,378,127,264,5.4,12.600000000000001,1020,61.39,301,3.3000000000000003,0.12
2020,2,17,9,30,880,66,451,5.4,13.4,1020,58.28,300,3.3000000000000003,0.12
2020,2,17,10,0,866,86,521,4.7,14.200000000000001,1020,52.94,299,3.3000000000000003,0.12
2020,2,17,10,30,641,144,500,4.7,14.700000000000001,1020,51.26,297,3.2,0.12
2020,2,17,11,0,911,92,636,4.800000000000001,15.3,1020,49.65,296,3.2,0.12
2020,2,17,11,30,560,201,552,4.800000000000001,15.600000000000001,1019,48.660000000000004,294,3.1,0.12
2020,2,17,12,0,519,223,557,5.2,15.9,1019,48.88,293,3.1,0.12
2020,2,17,12,30,474,243,550,5.2,16.1,1019,48.26,293,3,0.12
2020,2,17,13,0,523,219,553,5.5,16.2,1019,49.07,293,3,0.12
2020,2,17,13,30,555,197,539,5.5,16.2,1018,49.02,292,3,0.12
2020,2,17,14,0,404,229,463,5.800000000000001,16.3,1018,49.800000000000004,292,3,0.12
2020,2,17,14,30,668,127,483,5.800000000000001,16,1018,50.76,290,3,0.12
2020,2,17,15,0,339,187,348,6.300000000000001,15.8,1018,53.2,289,3,0.12
2020,2,17,15,30,551,113,337,6.300000000000001,15.8,1018,53.2,289,3,0.12
2020,2,17,16,0,414,106,241,7.5,14.5,1018,62.67,287,2.7,0.12
2020,2,17,16,30,292,84,155,7.5,13,1018,69.07000000000001,284,2.5,0.12
2020,2,17,17,0,488,43,116,8.4,11.5,1018,81.10000000000001,281,2.3000000000000003,0.12
2020,2,17,17,30,231,22,35,8.4,10.8,1019,85.03,281,2.3000000000000003,0.12
2020,2,17,18,0,0,0,0,9.1,10.100000000000001,1019,93.23,281,2.4000000000000004,0.12
2020,2,17,18,30,0,0,0,9.1,9.9,1019,94.48,286,2.4000000000000004,0.12
2020,2,17,19,0,0,0,0,9.600000000000001,9.600000000000001,1019,100,290,2.5,0.12
2020,2,17,19,30,0,0,0,9.5,9.5,1020,100,294,2.4000000000000004,0.12
2020,2,17,20,0,0,0,0,9.4,9.4,1020,100,297,2.4000000000000004,0.12
2020,2,17,20,30,0,0,0,9.3,9.3,1020,100,299,2.2,0.12
2020,2,17,21,0,0,0,0,9.1,9.1,1020,100,301,2.1,0.12
2020,2,17,21,30,0,0,0,8.9,8.9,1020,100,305,2,0.12
2020,2,17,22,0,0,0,0,8.700000000000001,8.700000000000001,1020,100,308,1.9000000000000001,0.12
2020,2,17,22,30,0,0,0,8.5,8.5,1019,100,314,1.8,0.12
2020,2,17,23,0,0,0,0,8.4,8.4,1019,100,319,1.7000000000000002,0.12
2020,2,17,23,30,0,0,0,8.200000000000001,8.200000000000001,1019,100,319,1.7000000000000002,0.12
2020,2,18,0,0,0,0,0,8.1,8.1,1019,100,319,1.8,0.12
2020,2,18,0,30,0,0,0,8.1,8.1,1019,100,316,1.9000000000000001,0.12
2020,2,18,1,0,0,0,0,8,8,1019,100,314,1.9000000000000001,0.12
2020,2,18,1,30,0,0,0,7.800000000000001,7.800000000000001,1019,100,313,2,0.12
2020,2,18,2,0,0,0,0,7.7,7.7,1019,100,312,2,0.12
2020,2,18,2,30,0,0,0,7.6000000000000005,7.6000000000000005,1019,100,312,2,0.12
2020,2,18,3,0,0,0,0,7.5,7.5,1019,100,313,2,0.12
2020,2,18,3,30,0,0,0,7.5,7.5,1019,100,315,2,0.12
2020,2,18,4,0,0,0,0,7.5,7.5,1019,100,316,2.1,0.12
2020,2,18,4,30,0,0,0,7.5,7.5,1019,100,316,2,0.12
2020,2,18,5,0,0,0,0,7.6000000000000005,7.6000000000000005,1019,100,315,1.9000000000000001,0.12
2020,2,18,5,30,0,0,0,7.6000000000000005,7.6000000000000005,1019,100,314,1.9000000000000001,0.12
2020,2,18,6,0,0,0,0,7.7,7.7,1019,100,313,1.8,0.12
2020,2,18,6,30,0,0,0,8.200000000000001,8.200000000000001,1019,100,313,1.9000000000000001,0.12
2020,2,18,7,0,0,0,0,8.3,8.8,1019,96.41,313,1.9000000000000001,0.12
2020,2,18,7,30,0,19,19,8.3,9.200000000000001,1020,93.94,314,1.8,0.12
2020,2,18,8,0,0,36,36,8.5,9.600000000000001,1020,92.58,316,1.8,0.12
2020,2,18,8,30,248,107,178,8.5,10,1020,90.14,323,1.7000000000000002,0.12
2020,2,18,9,0,250,146,238,8.5,10.3,1020,88.69,330,1.6,0.12
2020,2,18,9,30,33,174,189,8.5,10.9,1020,85.22,331,1.3,0.12
2020,2,18,10,0,14,183,190,8.5,11.600000000000001,1020,81.39,333,1,0.12
2020,2,18,10,30,337,233,422,8.5,13.100000000000001,1020,73.77,321,1.2000000000000002,0.12
2020,2,18,11,0,816,104,595,7.9,14.5,1019,64.58,310,1.3,0.12
2020,2,18,11,30,262,289,454,7.9,15.200000000000001,1019,61.74,297,1.4000000000000001,0.12
2020,2,18,12,0,503,232,558,7.5,15.9,1019,57.46,284,1.5,0.12
2020,2,18,12,30,377,275,521,7.5,15.600000000000001,1019,58.57,281,1.7000000000000002,0.12
2020,2,18,13,0,435,254,534,8,15.3,1018,61.54,278,1.9000000000000001,0.12
2020,2,18,13,30,224,287,426,8,14.9,1018,63.14,280,1.8,0.12
2020,2,18,14,0,98,266,323,9.3,14.4,1018,71.52,281,1.7000000000000002,0.12
2020,2,18,14,30,292,229,386,9.3,14.100000000000001,1018,72.92,281,1.7000000000000002,0.12
2020,2,18,15,0,400,177,369,10,13.8,1018,77.97,280,1.7000000000000002,0.12
2020,2,18,15,30,383,147,304,10,13.8,1018,77.97,280,1.7000000000000002,0.12
2020,2,18,16,0,182,134,194,10.200000000000001,13.600000000000001,1018,80.18,282,2.2,0.12
2020,2,18,16,30,6,87,89,10.200000000000001,12.600000000000001,1018,85.58,282,2,0.12
2020,2,18,17,0,90,56,70,10.3,11.600000000000001,1018,91.82000000000001,282,1.9000000000000001,0.12
2020,2,18,17,30,0,18,18,10.3,10.9,1018,96.17,282,1.9000000000000001,0.12
2020,2,18,18,0,0,0,0,10.3,10.3,1018,100,282,2,0.12
2020,2,18,18,30,0,0,0,10,10,1018,100,284,2.1,0.12
2020,2,18,19,0,0,0,0,9.700000000000001,9.700000000000001,1018,100,285,2.1,0.12
2020,2,18,19,30,0,0,0,9.600000000000001,9.600000000000001,1018,100,285,2.2,0.12
2020,2,18,20,0,0,0,0,9.5,9.5,1018,100,286,2.2,0.12
2020,2,18,20,30,0,0,0,9.5,9.5,1018,100,285,2.2,0.12
2020,2,18,21,0,0,0,0,9.5,9.5,1018,100,284,2.2,0.12
2020,2,18,21,30,0,0,0,9.4,9.4,1018,100,282,2.2,0.12
2020,2,18,22,0,0,0,0,9.3,9.3,1018,100,279,2.1,0.12
2020,2,18,22,30,0,0,0,9.200000000000001,9.200000000000001,1018,100,275,2.2,0.12
2020,2,18,23,0,0,0,0,9.1,9.1,1018,100,272,2.2,0.12
2020,2,18,23,30,0,0,0,9.200000000000001,9.200000000000001,1017,100,271,2.2,0.12
2020,2,19,0,0,0,0,0,9.200000000000001,9.200000000000001,1017,100,270,2.3000000000000003,0.12
2020,2,19,0,30,0,0,0,9.3,9.3,1017,100,270,2.3000000000000003,0.12
2020,2,19,1,0,0,0,0,9.4,9.4,1017,100,270,2.3000000000000003,0.12
2020,2,19,1,30,0,0,0,9.700000000000001,9.700000000000001,1017,100,273,2.4000000000000004,0.12
2020,2,19,2,0,0,0,0,9.9,9.9,1017,100,276,2.4000000000000004,0.12
2020,2,19,2,30,0,0,0,10,10,1017,100,278,2.4000000000000004,0.12
2020,2,19,3,0,0,0,0,10.100000000000001,10.100000000000001,1017,100,281,2.4000000000000004,0.12
2020,2,19,3,30,0,0,0,10.100000000000001,10.100000000000001,1017,100,287,2.5,0.12
2020,2,19,4,0,0,0,0,10.100000000000001,10.100000000000001,1017,100,293,2.5,0.12
2020,2,19,4,30,0,0,0,9.9,9.9,1018,100,297,2.5,0.12
2020,2,19,5,0,0,0,0,9.700000000000001,9.700000000000001,1018,100,301,2.5,0.12
2020,2,19,5,30,0,0,0,9.4,9.4,1018,100,302,2.6,0.12
2020,2,19,6,0,0,0,0,9.1,9.1,1018,100,303,2.7,0.12
2020,2,19,6,30,0,0,0,9.3,9.5,1019,98.58,303,3,0.12
2020,2,19,7,0,0,0,0,8.6,10,1019,91.06,304,3.4000000000000004,0.12
2020,2,19,7,30,447,31,79,8.6,10.700000000000001,1019,86.91,307,3.7,0.12
2020,2,19,8,0,643,45,175,7.4,11.4,1020,76.54,311,4,0.12
2020,2,19,8,30,752,55,274,7.4,12.3,1020,72.14,320,4.1000000000000005,0.12
2020,2,19,9,0,821,64,370,4.7,13.200000000000001,1020,56.18,328,4.2,0.12
2020,2,19,9,30,865,69,456,4.7,13.9,1020,53.69,335,3.9000000000000004,0.12
2020,2,19,10,0,903,73,534,3.1,14.700000000000001,1020,45.54,341,3.7,0.12
2020,2,19,10,30,928,76,600,3.1,15.200000000000001,1020,44.1,343,3.4000000000000004,0.12
2020,2,19,11,0,949,77,653,2.7,15.8,1020,41.44,345,3.1,0.12
2020,2,19,11,30,960,79,690,2.7,16.1,1020,40.65,342,2.9000000000000004,0.12
2020,2,19,12,0,968,79,711,2.3000000000000003,16.5,1020,38.6,339,2.8000000000000003,0.12
2020,2,19,12,30,970,79,716,2.3000000000000003,16.7,1020,38.11,334,2.8000000000000003,0.12
2020,2,19,13,0,967,78,704,2.2,16.8,1019,37.57,329,2.8000000000000003,0.12
2020,2,19,13,30,954,77,672,2.2,16.8,1019,37.57,325,2.9000000000000004,0.12
2020,2,19,14,0,936,76,628,2.5,16.8,1019,38.27,321,3,0.12
2020,2,19,14,30,911,73,567,2.5,16.6,1019,38.75,319,3.1,0.12
2020,2,19,15,0,877,71,494,3,16.400000000000002,1019,40.79,317,3.1,0.12
2020,2,19,15,30,835,66,412,3,16.400000000000002,1019,40.79,317,3.1,0.12
2020,2,19,16,0,762,62,317,4.800000000000001,15.200000000000001,1019,49.79,311,2.7,0.12
2020,2,19,16,30,219,93,147,4.800000000000001,13.600000000000001,1019,55.19,307,2.5,0.12
2020,2,19,17,0,519,42,124,6.4,12,1019,68.36,304,2.3000000000000003,0.12
2020,2,19,17,30,276,22,40,6.300000000000001,11.200000000000001,1019,72.06,303,2.4000000000000004,0.12
2020,2,19,18,0,0,0,0,6.6000000000000005,10.4,1019,77.28,302,2.5,0.12
2020,2,19,18,30,0,0,0,6.6000000000000005,10,1020,79.45,303,2.5,0.12
2020,2,19,19,0,0,0,0,7.1000000000000005,9.700000000000001,1020,83.87,305,2.5,0.12
2020,2,19,19,30,0,0,0,7.1000000000000005,9.4,1020,85.57000000000001,308,2.4000000000000004,0.12
2020,2,19,20,0,0,0,0,7.5,9.1,1020,89.5,311,2.4000000000000004,0.12
2020,2,19,20,30,0,0,0,7.5,8.8,1020,91.33,312,2.3000000000000003,0.12
2020,2,19,21,0,0,0,0,7.6000000000000005,8.5,1020,93.91,314,2.2,0.12
2020,2,19,21,30,0,0,0,7.6000000000000005,8.3,1020,95.19,317,2.2,0.12
2020,2,19,22,0,0,0,0,7.5,8.200000000000001,1020,95.26,319,2.2,0.12
2020,2,19,22,30,0,0,0,7.5,8,1020,96.56,324,2.1,0.12
2020,2,19,23,0,0,0,0,7.2,7.9,1020,95.62,329,2.1,0.12
2020,2,19,23,30,0,0,0,7.2,7.800000000000001,1020,96.27,336,2.1,0.12
2020,2,20,0,0,0,0,0,6.9,7.7,1020,94.39,342,2.1,0.12
2020,2,20,0,30,0,0,0,6.9,7.5,1020,95.69,347,2.1,0.12
2020,2,20,1,0,0,0,0,6.300000000000001,7.300000000000001,1020,93.2,353,2.1,0.12
2020,2,20,1,30,0,0,0,6.300000000000001,7.1000000000000005,1020,94.48,180,2.1,0.12
2020,2,20,2,0,0,0,0,5.6000000000000005,7,1020,90.53,7,2,0.12
2020,2,20,2,30,0,0,0,5.6000000000000005,6.800000000000001,1020,91.78,11,2,0.12
2020,2,20,3,0,0,0,0,4.7,6.6000000000000005,1020,87.96000000000001,14,2,0.12
2020,2,20,3,30,0,0,0,4.7,6.6000000000000005,1020,87.96000000000001,18,2,0.12
2020,2,20,4,0,0,0,0,4,6.5,1020,83.92,21,2,0.12
2020,2,20,4,30,0,0,0,4,6.6000000000000005,1020,83.35000000000001,20,2,0.12
2020,2,20,5,0,0,0,0,3.4000000000000004,6.6000000000000005,1020,79.91,19,2,0.12
2020,2,20,5,30,0,0,0,3.4000000000000004,6.7,1020,79.36,20,1.9000000000000001,0.12
2020,2,20,6,0,0,0,0,3,6.800000000000001,1021,76.97,22,1.9000000000000001,0.12
2020,2,20,6,30,0,0,0,3,7.4,1021,73.88,22,1.9000000000000001,0.12
2020,2,20,7,0,0,4,4,3.4000000000000004,8.1,1021,72.13,21,1.8,0.12
2020,2,20,7,30,68,39,47,3.4000000000000004,9.1,1021,67.42,18,1.8,0.12
2020,2,20,8,0,0,57,57,3.1,10.100000000000001,1021,61.71,14,1.8,0.12
2020,2,20,8,30,0,88,88,3.1,10.9,1021,58.52,186,1.9000000000000001,0.12
2020,2,20,9,0,311,143,260,2.6,11.8,1021,53.31,358,2,0.12
2020,2,20,9,30,384,167,340,2.6,12.8,1021,49.93,353,2.1,0.12
2020,2,20,10,0,466,181,421,3.2,13.8,1021,48.72,348,2.1,0.12
2020,2,20,10,30,633,151,512,3.2,14.700000000000001,1021,45.97,344,2,0.12
